tweet_id,date,epochtime,content,hashtags,like_count,retweet_count,reply_count,user,is_reply,real_or_fake,news_or_claim
1246008017742704640,04-03-2020,1585920835000.0,Cryptography: Why Do We Need It? This first article in the “The Cryptography Handbook” addresses the escalating need for cryptography in this ever-more...  https://t.co/tYRg86pcfD https://t.co/KOiZmg6S18,,0,0,0,3334677605,False,real,claim
1245936565592805378,04-03-2020,1585903800000.0,@dTweetOfBrahma But why do we need it? Don't we have enough money,,0,0,0,1235980292273270786,True,real,claim
1245907376412200962,04-03-2020,1585896841000.0,@chrislhayes If the federal government is a backup  then why do we need it?,,0,0,0,1642863738,True,real,claim
1245880098240282625,04-03-2020,1585890337000.0,@FbrAndrew @Pokemon Question- How come you never had a problem with this in the Sun/Moon series? They didn't have National Dex then  or the game before it. Why do we need it now  especially when we have Pokemon Home?,,0,0,1,1045047023165157376,True,real,claim
1245819473627471872,04-02-2020,1585875883000.0,The very first episode is up! Check it out! Lament: what is it? Why do we need it? How can we use it in exercise.   This is an exercise for your exercising. #fastpastor #health #spiritualhealth #physicalhealth #run… https://t.co/XFUDTHxDgg,fastpastor|health|spiritualhealth|physicalhealth|run,0,0,0,14981230,False,real,claim
1245788065051918336,04-02-2020,1585868394000.0,what is the argument for the existence of ecoevorxiv? I thought the eco/evo crowd already hade a pretty high rate of submitting to biorxiv  so why do we need it?,,5,0,1,172407756,False,real,claim
1245786859084513280,04-02-2020,1585868107000.0,"emergency financing" is this interest free? And why do we need it when we are a superpower? https://t.co/xKjL0fQP3b,,0,0,0,67543297,False,real,claim
1245769522021367810,04-02-2020,1585863973000.0,What is "Leetcode" and why do we need it?  #SoftwareDeveloper #SoftwareEngineer #programmers   https://t.co/DRM0UYFOKL,SoftwareDeveloper|SoftwareEngineer|programmers,0,0,0,594901139,False,real,claim
1245641609615527943,04-02-2020,1585833477000.0,ICYMI:  What Is Special Education Advocacy and Why Do We Need It? https://t.co/078MiuyDo5,,0,0,0,353297849,False,real,claim
1245617835511918592,04-02-2020,1585827809000.0,@tconnellyRTE @rtenews Why do we need it? We are no longer in the EU we no longer have any MEPs so the EU doesn’t need to have any sort of presence in the UK at all,,4,1,0,630218530,True,real,claim
1245561273628217344,04-02-2020,1585814323000.0,@BDUTT @RojerNath Why are you not uttering a single word about the Jamat incident. You are worried about d medical kits. But why do we need it more kits if we simply control the spread?,,0,0,0,633038483,True,real,claim
1245541431508217857,04-02-2020,1585809592000.0,If love is a lie? then why do we need it?,,1,0,0,4834612165,False,real,claim
1245488996290940929,04-01-2020,1585797091000.0,If love is a lie then why do we need it?,,0,0,0,1235931006458163200,False,real,claim
1245484567798087681,04-01-2020,1585796035000.0,Understanding others' feelings: what is empathy and why do we need it? - Hello all! This will be a month-long project in which I will be posting tips and trick on how to be empathetic both in your day to day life  as well as being a part of a... https://t.co/mYwALErAt0,,0,0,0,532357099,False,real,claim
1245481353212071937,04-01-2020,1585795269000.0,Bauer Media has announced it will close its doors resulting in many job losses.   Is journalism an essential service? Why do we need it? #nzpol #nzlockdown #media #journalism #democracy  https://t.co/YWtae3oGYg,nzpol|nzlockdown|media|journalism|democracy,0,1,0,826599716976685056,False,real,claim
1245431436313866240,04-01-2020,1585783368000.0,What is a "distributed church" and why do we need it? My friend Rev. Dr. @fatherjond both defines  and offers a deep missiological rationale. Check this out...   https://t.co/A3SJdYBBgH,,1,0,0,1235431202,False,real,claim
1245227846680928256,04-01-2020,1585734828000.0,What is the IMLS APK? Why do we need it? 🧐🤔👇  https://t.co/5pYzkqrWrE,,0,0,0,995884049565671430,False,real,claim
1245047898942865410,03-31-2020,1585691925000.0,@iholdkoo WHY DO WE NEED IT??? it’s literally just rave  y’all told me it was videos bye,,0,0,0,1076609211591737344,True,real,claim
1244955050742444034,03-31-2020,1585669788000.0,We DON'T need make up at work.   Why do we need it at home?,,14,2,5,28998288,False,real,claim
1244904805346181120,03-31-2020,1585657809000.0,Strategic thinking is one of those business terms that can make us freeze. What is it? Why do we need it? And most importantly  how do we do it?....https://t.co/PmzltPHWWU  #strategicthinking https://t.co/4pSL2Xz9be,strategicthinking,4,0,0,21020605,False,real,claim
1244861530006376448,03-31-2020,1585647491000.0,Join us on April 7  at 7pm PDT while we discuss What is Energy Healing (and why do we need it?) https://t.co/pNdsrsEn3e,,0,0,0,1241766929108328448,False,real,claim
1244769432922013696,03-30-2020,1585625534000.0,Jargon busting: what is a mobile private network and why do we need it? Read @VodafoneBiz's blog article to find out: https://t.co/eTs1eGpnGv https://t.co/k5IEM4wQAW,,0,0,0,217444900,False,real,claim
1244748608425132035,03-30-2020,1585620569000.0,What is whole food and why do we need it? https://t.co/fnPLT0FWP5,,0,0,0,17100425,False,real,claim
1244741571469119488,03-30-2020,1585618891000.0,@AnneMarie I don’t know what 5G even is? Like why do we need it?,,9,0,1,128455197,True,real,claim
1244623484380217348,03-30-2020,1585590737000.0,@Huawei 1 Why do we need it?  2 Was it tested for safety? 3 When was it tested?,,0,2,0,1174016025077178370,True,real,claim
1244614576982781954,03-30-2020,1585588613000.0,What is podcasting? Why do we need it? Why not radio? Why now? Is it just a fad or is podcasting here to stay for real? Deepti  a podcast producer at @HTSmartcast answers all these questions  and more.   Tune in!  https://t.co/YvMxMrdbQY https://t.co/85rhg9V7Ut,,19,3,0,36327407,False,real,claim
1244440495507595269,03-30-2020,1585547109000.0,W.H.O. spends more money on the staffers travel  elaborate hotels   dining  entertainment ect than health related issues why do we need it.  To fatten up more staff  politicans  bureaucrats  celebrities???? https://t.co/sQfLj8EjWs,,2,0,0,981600565032554497,False,real,claim
1244382831763218433,03-29-2020,1585533361000.0,@I_AM_WILDCAT Why do we need it "now more than ever?",,0,0,0,2380675196,True,real,claim
1244382740302016512,03-29-2020,1585533339000.0,@srivatsayb Why do we need it at all? What are the PM and CM relief funds for.,,0,0,0,110361522,True,real,claim
1244345467783335937,03-29-2020,1585524452000.0,@I_am_niyi @iefamharris Lmfao...why do we need it more? Lockdown?😂,,0,0,2,393559303,True,real,claim
1244339469244862466,03-29-2020,1585523022000.0,@Lina_Ghan @Zaid_Habash1 @Chuck01110 It is simple Why do we need it? Can you show a single transport of any oil leaving those countries coming to the US https://t.co/4mu6nT28an,,0,0,2,1168225130771832832,True,real,claim
1244336480048144385,03-29-2020,1585522310000.0,@lalashwa @yaajushi Hinduism is Hinduism only. Why do we need it be put in Pagan category ?,,0,0,0,70642345,True,real,claim
1244131364565397507,03-29-2020,1585473406000.0,If love is a lie  then why do we need it? We swear we're alive  but we're falling to pieces,,1,0,0,756037728890871808,False,real,claim
1244001523983671297,03-28-2020,1585442450000.0,If the €uropean UNION fails to assist their members when help is much needed... Why do we need it for? #Spexit #Italexit @EU_Commission https://t.co/cEovkKgcsv,Spexit|Italexit,6,1,0,1162177457992151040,False,real,claim
1243989603322925057,03-28-2020,1585439608000.0,@Sandra_Phoma I’m missing the idea behind flu shot. Why do we need it or it’s running out and Cory is cited?,,0,0,1,2372690356,True,real,claim
1243908211176062982,03-28-2020,1585420202000.0,Social distancing: what is it  why do we need it  and how do we do it right? 🧐   This is Part 2️⃣ of a series where Ed Liu (JAX Pres &amp; CEO) and Jill Goldthwait (R.N.  former Maine Senator  and local politician) address these questions:  https://t.co/mD5fs9T7qR,,3,1,1,46485024,False,real,claim
1243880292642885632,03-28-2020,1585413546000.0,A random guy on Grindr has been sending me those weird stickers for about 12 hours  saying “what does this one mean? Why do we need it?” and that is how my love life is going right now.,,17,0,2,114536766,False,real,claim
1243809515981553664,03-28-2020,1585396672000.0,dafuq is "25 the amendment" and why do we need it now?,,0,0,0,1194739991152332807,False,real,claim
1243753378343051265,03-28-2020,1585383287000.0,@Austinnnn21 @maness_ian If we can survive off non-pure oxygen  why do we need it pure?👀 bro I can feel the quarantine getting to me.,,1,0,1,726826153,True,real,claim
1243728632394027009,03-28-2020,1585377387000.0,@BugejaLbugeja @bruce_haigh If NSW Health can supposed over rule the ABF why do we need it?,,4,0,0,1016208288579387393,True,real,claim
1243694755797663745,03-28-2020,1585369311000.0,@orangulandtrust @KraftHeinzCo @NutellaGlobal @Ferrero_EU @PalmChoice Nah  don’t believe it. Why not just #BanPalmOil . We never had it when I was a kid so why do we need it now?,BanPalmOil,0,0,1,1166536191929475072,True,real,claim
1243654579415175168,03-27-2020,1585359732000.0,If love is a lie  then why do we need it? We swear we’re alive  but we’re falling to pieces ♫,,1,1,0,1218228857792131072,False,real,claim
1243651257912430593,03-27-2020,1585358940000.0,If you have 20 minutes or so  go check out this discussion on forgiveness--what is it? why do we need it? You won't be sorry! https://t.co/H4VbNaEWtG,,6,2,1,950707225865187328,False,real,claim
1243636453474734080,03-27-2020,1585355410000.0,Social distancing: what is it  why do we need it  and how do we do it right? 🧐  Part 1️⃣of a series from Ed Liu (JAX Pres &amp; CEO) and Jill Goldthwait (R.N.  former Maine Senator  local politician)  addressing these questions:  https://t.co/QTqBXTckPW,,13,3,1,46485024,False,real,claim
1243607396192333827,03-27-2020,1585348483000.0,@mikiebarb just heard the kids' podcast on the virus. Had two questions of my own: 1) if after 7 days you are not contagious  why do viruses spring back up after a while? 2) if we get the flu jab one year  telling our body how to fight it  why do we need it in following years? 😀,,0,0,0,1976677586,True,real,claim
1243602900515016706,03-27-2020,1585347411000.0,Tossing aside the constitution when it's convenient. Why do we need it at all? The Constitution demands a quorum regardless of the method of vote. Glad you're getting along with Lurch  though. https://t.co/zmtnXwV8x5,,0,0,0,704425808,False,real,claim
1243559430958039041,03-27-2020,1585337047000.0,@KirbApple Why do we need it ?,,0,0,1,301558546,True,real,claim
1243506375327694849,03-27-2020,1585324397000.0,if love is a lie then why do we need it?,,0,0,0,940148347276468229,False,real,claim
1243453369521328128,03-27-2020,1585311760000.0,@asitbaran if i am not wrong EIS includes MACD in itself ? why do we need it again,,1,0,1,1136879563466633216,True,real,claim
1243313818245226502,03-26-2020,1585278488000.0,@AndrewYang Honestly  why do we need it? If you are laid off or sick file for unemployment. Why are we going so far off the deep end for. And it's democrats demanding everything shut down in hopes of collapsing the economy.,,0,0,0,1223873120144064513,True,real,claim
1243264554114703360,03-26-2020,1585266743000.0,@johnestevens @justiceToday_ Why do we need it? We can make our own. We have ample capacity. The only motive the EU can have here is to secure the UK output for non UK purposes. #brexit #noExtension,brexit|noExtension,2,1,2,316535085,True,real,claim
1243245358752436225,03-26-2020,1585262166000.0,@AndrewYang Why do we need it if everything is going to be ok in 2 and a half weeks?,,0,0,0,364788266,True,real,claim
1243234460633628672,03-26-2020,1585259568000.0,DEBT HOLIDAY: What Is It and Why Do We Need It? https://t.co/k7IYTDxZZu,,0,0,0,1196237264038354944,False,real,claim
1243203336872120320,03-26-2020,1585252147000.0,Why do we need it  Frances? https://t.co/bjYwmHPCZh,,0,0,0,38631911,False,real,claim
1243181100400181248,03-26-2020,1585246846000.0,We don't this so called internet please ban it again  why do we need it?As we all are tagged as terrorists. Shame on you its barbaric. @PMOIndia @HMOIndia @narendramodi @majidhyderi #COVID2019 #Restore4GinJammuKashmir https://t.co/flMD7fueyU,COVID2019|Restore4GinJammuKashmir,13,3,1,1118619956,False,real,claim
1243123256082628609,03-26-2020,1585233055000.0,SETTING THINGS STRAIGHT: What IS "mass testing" and WHY do we need it? 🧐  #MassTestingNowPH https://t.co/KTXKzMVxkK,MassTestingNowPH,274,253,1,1240974033480343553,False,real,claim
1243072032792817664,03-26-2020,1585220842000.0,RT WIRED : How does the #COVID19 test work? Why do we need it? And why is it taking so damn long for the US to get people diagnosed? Let's break it down:    https://t.co/IceVLPNz50,COVID19,0,0,0,21268553,False,real,claim
1243062229450149889,03-26-2020,1585218505000.0,Jargon busting: what is a mobile private network and why do we need it? Read @VodafoneBiz's blog article to find out: https://t.co/j3dHNh5J1N https://t.co/idMyxgrlSt,,0,0,0,45330179,False,real,claim
1242951668704174080,03-25-2020,1585192145000.0,How does the #COVID19 test work? Why do we need it? And why is it taking so damn long for the US to get people diagnosed? Let's break it down:    https://t.co/y1IkQ3IvdY,COVID19,32,18,1,1344951,False,real,claim
1242941990427340800,03-25-2020,1585189837000.0,@MxMxney LISTEN.  ok?  why do we need it?,,0,0,1,2779710837,True,real,claim
1242912649563734017,03-25-2020,1585182842000.0,New post (Dietary Fibre : Why do we need it?) has been published on Age In Grace - https://t.co/RHvY41JQDJ https://t.co/zsY0LkNR95,,0,0,0,852767915103240194,False,real,claim
1242909139249971205,03-25-2020,1585182005000.0,@TomFitton Right  that was my thought too. If our legislature is crippling OUR Government then why do we need it and why are we paying for it? Give me my money back!,,0,0,0,2787222494,True,real,claim
1242845989335072769,03-25-2020,1585166949000.0,We've heard how important sleep is  but do you know why do we need it? Learn more about the importance of quality sleep: https://t.co/F9xIAF6hmT #sleepapnea #sleep,sleepapnea|sleep,0,0,0,1179069687445037056,False,real,claim
1242818716011618305,03-25-2020,1585160447000.0,@LacyJohnsonMN @RyanAFournier @realDonaldTrump If we're going back to work why do we need it?,,0,0,0,2188935480,True,real,claim
1242792344065388545,03-25-2020,1585154159000.0,DEBT HOLIDAY: What Is It and Why Do We Need It? https://t.co/60Gfy6bdKX  We have teamed up with the awesome folks at  @getjuris to make this important cause a part of the economic relief plan. Together we can beat Covid. #Legaltech #Congress #Covid19 #EconomicRelief #GetJuris,Legaltech|Congress|Covid19|EconomicRelief|GetJuris,0,0,0,577661193,False,real,claim
1242554356291063821,03-24-2020,1585097418000.0,If we could go so long without alt side parking  why do we need it? 🧐 https://t.co/aY7Nkmj1SI,,0,0,0,2356913367,False,real,claim
1242532138060255232,03-24-2020,1585092121000.0,What is multi-factor #authentication and why do we need it? A good time to recap as people working from home should be using it where possible &gt; https://t.co/RZDE0Uyaky #MFA,authentication|MFA,0,0,0,781578254108991488,False,real,claim
1242521736572104705,03-24-2020,1585089641000.0,... (cont'd) It is a force of nature that makes 'all people/humans equal. Can I ask all of you?? Why do we need a deadly virus to awaken all people to appreciate each other. Why do we need it to tell us 'we are one' in a world that can/or will not exist without equality? https://t.co/L531IhKAhb,,1,0,0,623258822,False,real,claim
1242507547359293441,03-24-2020,1585086258000.0,@FollowingForFu2 @PoliticsRude @_mamadeb @BeckyJohnson222 @mabelyang @auscandoc @med1cinewoman @ChrisJohnsonMD @krebiozen @ianfmusgrave @doritmi @Monstercoyliar @MacBaird13 @TioChango_ @BlueLionBlog @JaneEOpie @PhadingDark @TakeThatCDC @mcfunny @Plasticdoe @MarthaCurlee3 @Staci04907284 @carlsmythe @PJMoore1958 @tigerquinn7 @MJonesnR @useemdumb @WendyOrent @MTB_CHUM @shepard_harley @DrLindaMD @AutisticShill @MJinNJ80 @FrankDElia7 @thereal_truther @vincristine @LinnyJackson @JolieAndrews16 @nancie_dolworth @fiski70 @Rosewind2007 @PedsID4Life @unhealthytruth @troydee @StopVaxxedLies @TonyBaduy @jkellyca @gnoBREAKTHROUGH @JennR95747931 Yes Tetinis isfrom horses intestines. That's why when people lived near barn/stables in the cities where horses shit. You could get it. Now we don't live near barns anymore. So why do we need it now? If you step on a rusty nail from a barn wash your foot.,,0,0,1,935514252147818496,True,real,claim
1242493825550913537,03-24-2020,1585082987000.0,@impishchimp @XVGarak We need a new system  We don't have to use an existing one or one that has been used before  A lot of people seem to think that way though  Maybe a system like capitalism can work  but why do we need it?  So people can feel superior to others by owning more  or expensive things?,,1,0,0,119599863,True,real,claim
1242487188471889920,03-24-2020,1585081404000.0,@ABCWorldNews If we’re all going back to work next week  why do we need it?,,0,0,0,755383323330015232,True,real,claim
1242462491130703872,03-24-2020,1585075516000.0,And don't get me started about ExternalDependencyManager (old PlayServicesResolver).   Why do we need it? Isn't this something Unity should be doing?!?  And it generates 1200 lines to the build log because why not (yeah  the verbose setting is off - it's just buggy).,,1,0,0,383402327,True,real,claim
1242398636681592832,03-24-2020,1585060292000.0,Just don’t get this at all  why do we need it now? We don’t.. Yes it’s a great fight  but reschedule it when fans can attended and it’ll be 10 times more of an event.   Seems they are taking money over health and it sums them up! https://t.co/n840DCWeug,,0,0,0,104571829,False,real,claim
1242319470716235778,03-24-2020,1585041417000.0,🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻 What  is  The  Kingdom of  God  and  Why  Do  We  Need  It  Urgently?  https://t.co/rILJnCdfsV,,0,0,0,1100660797989183488,True,real,claim
1242189886305619969,03-23-2020,1585010522000.0,@SenatorLoeffler Trumpers should ask themselves why we even need a 3.8 trillion dollar bailout. Why do we need it? Because Trump failed completely to protect the American People. He was warned at least 80 times EXACTLY what would happen. https://t.co/jxtBnM9BGy,,1,0,0,112857411,True,real,claim
1241989485312835589,03-23-2020,1584962743000.0,#Webinar - What is #IncomeProtection &amp; Why do we need it? There are two potential reasons why a person can lose income: 1. Loss of Employment/Economic Downturn 2. Loss of Income due to Bad Health Join us on Friday 27th March 2020 at 2pm Dubai  https://t.co/MeF3ag3fE6  #zoom #UAE https://t.co/RPc4Zqbzoh,Webinar|IncomeProtection|zoom|UAE,0,0,1,263584955,False,real,claim
1241951459421364235,03-23-2020,1584953676000.0,If love is a lie  then why do we need it?,,0,0,0,55293808,False,real,claim
1241868278420684803,03-22-2020,1584933845000.0,@DanielZeichner Please demand proper scrutiny of this Bill  a fascists’ charter. When was this comprehensive Bill drafted  given the short space of time? Why do we need it when properly scrutinised emergency legislation already exists? https://t.co/ehMFtKbgFP,,0,1,0,557943742,True,real,claim
1241866153066221575,03-22-2020,1584933338000.0,Self Help Books and Motivational Programs: Why Do We Need It? https://t.co/iziME9Xrj8 https://t.co/3Cq6Ro4FVZ,,0,0,0,577883292,False,real,claim
1241807910516084737,03-22-2020,1584919452000.0,Section 144 means not more than 3 people. That's dangerous. Pls allow only one adult at a time on road for essential services  except for Health reasons. Otherwise one infected asymptomatic person can unknowingly infect 3 people and start one more cluster. Why do we need it?,,0,0,0,75938757,True,real,claim
1241800711660281857,03-22-2020,1584917735000.0,If love is a lie then why do we need it?,,0,0,0,620520388,False,real,claim
1241779849494134785,03-22-2020,1584912761000.0,What is VPN and Why Do We Need it? - Infographic - https://t.co/md9LYYgQRY #GraphicsPedia https://t.co/g3nDzANSUZ,GraphicsPedia,0,0,0,739520979177594880,False,real,claim
1241450109230968833,03-21-2020,1584834145000.0,@SuvarnaVeerappa @JackMa @narendramodi Why do we need it? It's for those countries who cannot take care of themselves. Enough with this begging attitude.,,3,0,0,234404539,True,real,claim
1241374875991724035,03-21-2020,1584816208000.0,@somnath1978 So the deposit insurance..why do we need it?,,0,0,1,68333060,True,real,claim
1241368784247705600,03-21-2020,1584814756000.0,The Woodys place : Exit strategies :-  Heard ImmunityInoculationMutation  Right now  today  there is little or no discussion of an "exit strategy"  from this current situation. What is it? and why do we need it?  An "exit strategy" is  https://t.co/qXn1nbZkX6,,0,1,0,127486140,False,real,claim
1241349865776406528,03-21-2020,1584810245000.0,"What is Route Optimization &amp; why do we need it?" Check out here. #RouteOptimization #GuestBlog #Optimoroute #software #StevenRoberts - IT Techno Solutions https://t.co/6ZPyB9cnSJ via @SanghamitraRch,RouteOptimization|GuestBlog|Optimoroute|software|StevenRoberts,0,0,0,3220111717,False,real,claim
1241289921349861376,03-21-2020,1584795953000.0,Noticed a thing  in the background. Why do we need it. When will we become mature a little bit. A message could have been be delivered without portrait of ex President of congress  who has been a failure and a clueless leader so far. How can u rise under a falling leadership? https://t.co/7Nhu2wSBh7,,0,0,0,238021608,False,real,claim
1241281282090262528,03-21-2020,1584793894000.0,@VinayDw86398158 Why do we need it?,,0,1,0,1187973742372118528,True,real,claim
1241224062711418880,03-21-2020,1584780252000.0,Honestly I don’t get why toilet paper is selling out all of a sudden? We were never using it before why do we need it now?,,6,1,0,3105561546,False,real,claim
1241085866132545537,03-20-2020,1584747303000.0,Wtf so now they want us to go get supplies for home schooling??? I AIN'T GOING OUT THERE YOU DUMB FUCKS I AM NOT GOING TO GET FUCKIN SCHOOL SUPPLIES WHY DO WE NEED IT ?!,,4,0,0,1092543409825419264,False,real,claim
1241082793737818113,03-20-2020,1584746570000.0,@lynneSimpkin I can help! 👩‍🏫 9am: Socialism - what is it and why do we need it so bad? 10am: Slacklining - what is it and why do we need it so bad? 11am: Activism skills session! 12pm: Lunch (beans on toast) 1pm: Why Minecraft really is boring no matter what anyone says 2pm: Human pyramids 🙃,,0,0,3,731069484,True,real,claim
1241046597875556355,03-20-2020,1584737941000.0,@Ace_NoHoody @4tthepeoples Bring your book bag ? Whatcha got in it ? If you ain’t got snacks they why do we need it ? 👀,,1,0,1,1184619122614661121,True,real,claim
1240820151831932928,03-20-2020,1584683952000.0,It’s tax filing time.  Can anyone tell me why I should support a government which doesn’t give a damn about my health  safety   &amp; welfare. If we can’t depend on the US government during this most dire of tines  why do we need it? In other nations such incompetence 👎 or worse. https://t.co/P373Ys67td,,4,0,0,2451710478,False,real,claim
1240654633963532288,03-19-2020,1584644489000.0,@DerekCressman we could afford nearly $2T for tax cuts without a "loan"  why do we need it now? To uphold the fiction that is "how are you going to pay for it??" or "those are my tax dollars!" or tax """"revenue"""" is a real thing?... ugh.,,0,0,0,22104902,True,real,claim
1240614972541014017,03-19-2020,1584635033000.0,@BenjaminPDixon Wtf is this and why do we need it? I would have preferred a rendition of We Are The World 😭,,0,0,0,3344536121,True,real,claim
1240613361764556801,03-19-2020,1584634649000.0,What is #softwaredevelopment? Why do we need it? Here is your Answer! Follow/Contact:7406648571 for more #infoskaters #marketingstrategy #marketingdigital #marketing #marketingconsultant  #marketingstrategies #marketingonline #digitalmarketing #entrepreneurship #business https://t.co/QGanLEVFPR,softwaredevelopment|infoskaters|marketingstrategy|marketingdigital|marketing|marketingconsultant|marketingstrategies|marketingonline|digitalmarketing|entrepreneurship|business,0,0,0,1087644781495312384,False,real,claim
1240583678037721089,03-19-2020,1584627572000.0,@MoneySaver_Tips why  do we need it?,,0,0,0,106434262,True,real,claim
1240519643091144704,03-19-2020,1584612305000.0,IoT Development and Edge Computing: Why Do We Need It? https://t.co/bp7iy1Zgtx  #Iot,Iot,2,3,0,4820804277,False,real,claim
1240437525681975296,03-19-2020,1584592726000.0,So what does it actually mean to #flattenthecurve? Why do we need it and can we actually achieve it? COVID 19 basics https://t.co/g8eeuE5t1M via @YouTube,flattenthecurve,0,0,0,830465123265425408,False,real,claim
1240412387938877441,03-18-2020,1584586733000.0,If love is a lie  then why do we need it?,,1,0,0,142474223,False,real,claim
1240353229822722048,03-18-2020,1584572629000.0,Everything in life is made up  even money  and right now the value of it needs to be called into question. Like why do we need it?,,3,0,0,1052239597772640258,False,real,claim
1240313482186305539,03-18-2020,1584563152000.0,if love is a lie  then why do we need it?,,12,3,0,941500898353860609,False,real,claim
1240285634465533954,03-18-2020,1584556513000.0,“Buy this buy that”  “Why do we need it?”  “Because I want it and we don’t have”  Wtf am I listening to,,0,0,0,3318222688,False,real,claim
1240232315823013888,03-18-2020,1584543801000.0,Why do we need it? Lightning strikes kill about the same worldwide. Unless... https://t.co/ZdwQWzN97G,,0,0,0,3062947644,False,real,claim
1240193760853704704,03-18-2020,1584534608000.0,Strategic thinking is one of those business terms that can make us freeze. What is it? Why do we need it? And most importantly  how do we do it?....https://t.co/Cs3SZegrok  #strategicthinking https://t.co/Ml7N1vEgHY,strategicthinking,2,0,0,21020605,False,real,claim
1240175095089369088,03-18-2020,1584530158000.0,What is Data Execution Prevention(DEP) in Windows 10 &amp; why do we need it? by Sheldon  - https://t.co/y2du9POrwy https://t.co/l73I6vGfqR,,0,0,0,1192173083840282624,False,real,claim
1239973717880406018,03-17-2020,1584482146000.0,@Imaginer77 @moondoggsikes80 @Quall44249005 @TheWantedEmcees @Me2189251618 @skybluecanoe @LoveHasOnly1 @hollylandes @TroyAle52891286 @RWanBLONDE @Michell52303921 @Queen0fcups @RCoonhound @TWITMO_INMATE @LillyShtupp @17thOps @RickDelmonico @AwareFrequency @dreamweaverguru @RedPillYourself @Qctopus17 @JonathanFalcons @stickyhammer @dabigmamoo @freenaynow @Derf1717 @mgtymoose13 @LisaTuc54460653 @s96677980 @BDowell33 @GodHasThisNow @AmeliaG37028892 @JoannaEngland84 @ms_duckworth @SheSaz @Sambyhere @flipper57942912 @cswany2 @DougieFreshii @amanda7085 @Karina89350882 @sweetromance @EverydaySchmoes @Determined1776 @PittsburghGal1 @barbaradupree16 @Freedom2713 @PaulyDeathwish @PatriotTrump45 @ShushaLe Timing is everything... but yes. I see trump is starting $1000/month checks NOW. Part of the economic transition predicted by Q. FED at zero % now. Why do we need it? Ditch it. Gold backed currency. All debts wiped.,,1,0,2,1012948460050550784,True,real,claim
1239972063076474885,03-17-2020,1584481752000.0,@SerAlec "I suppose I wasn't asking the right question  or perhaps I'm a fool for asking  but... Why do we need it? The living world and spirits -- surely  we could co-exist  couldn't we?",,0,0,1,1169806004764041217,True,real,claim
1239952195161739264,03-17-2020,1584477015000.0,@Chronolxgical But why do we need it now most?,,0,0,1,927388630372384768,True,real,claim
1239944996817641472,03-17-2020,1584475298000.0,@LeonaLioness666 My husband &amp; I are both receiving SS. He collects a pension. My 3 kids are in management jobs working from home. Why do we need it? Give it to people who need it more than we do.,,1,0,0,21723494,True,real,claim
1239937039300055046,03-17-2020,1584473401000.0,@ChadPergram What could be better than 0% permanent federal income tax for the American people?   We didn’t have federal income tax in first 130 years why do we need it now?  Limited Fed government  bye bye to the federal reserve  bye bye to the IRS  #TermLimits is how we get our country back,TermLimits,3,0,0,18131703,True,real,claim
1239928509335621634,03-17-2020,1584471368000.0,@sandipsabharwal @RBI When market is not reacting to rate cuts why do we need it at this stage? Corporate tax cut given before 8 months but not single company talk about capex just enjoyed lower taxes,,4,0,0,114747053,True,real,claim
1239895585462923264,03-17-2020,1584463518000.0,What The Hell Is BET Plus  Why Do We Need It And How Much Is This Gonna Cost Me? https://t.co/522W3IUqeT #betplus,betplus,0,0,0,947156075492634624,False,real,claim
1239871578034384897,03-17-2020,1584457794000.0,Civil Contingencies Act 2004 – What is it  why do we need it and when will it be used? Law Student  Callum Ward explains all you need to know in this blog  click below to read more...  @lincscham #lincsconnect #teamlincs #workexperience #lawblog  https://t.co/mNQhZfCoxD,lincsconnect|teamlincs|workexperience|lawblog,2,1,0,222833941,False,real,claim
1239859452968177664,03-17-2020,1584454903000.0,Jargon busting: what is a mobile private network and why do we need it? Read @VodafoneBiz's blog article to find out: https://t.co/n9ST4bq7YH https://t.co/zVlk9lldxZ,,0,0,0,925323801344258050,False,real,claim
1239849127967461377,03-17-2020,1584452442000.0,But why do we need it? We Indians are comfortable in using water  isn’t it? https://t.co/fz1DT03mPD,,1,0,0,66137535,False,real,claim
1239838086260854785,03-17-2020,1584449809000.0,Jargon busting: what is a mobile private network and why do we need it? Read @VodafoneBiz's blog article to find out: https://t.co/BhhDxyz6S1 https://t.co/k7F4jkXkEe,,1,0,0,628201624,False,real,claim
1239823840093626369,03-17-2020,1584446412000.0,Interesting read --&gt; What Is Special Education Advocacy and Why Do We Need It? - https://t.co/pnahWb8SOQ,,0,1,0,144950596,False,real,claim
1239784397907394560,03-17-2020,1584437009000.0,@anuja_gawshinde @ShefVaidya Dear fellow citizen  i still can't get the idea of equality. Why do we need it ? &amp; how come everyone is equal ? My brother don't get equal treatment as i get  nor does my father or any other person. When we are born with different biological  mental and behavioral traits 1/2,,23,4,1,1091183922455601152,True,real,claim
1239718084686106632,03-17-2020,1584421198000.0,@ChuckCallesto If we didn’t need all this during the H1N1 virus  which affected 60M and killed thousands  why do we need it for this?!,,0,0,0,20948284,True,real,claim
1239692490812391429,03-16-2020,1584415096000.0,@kopdublin81 @newschambers @AudreyCarville Why do we need it? Assume it’s in every county  the country isn’t exactly big...,,3,0,0,22192520,True,real,claim
