news_id,date,real_or_fake,tweet_id
206,,fake,1243972514117632001
206,,fake,1243955894099922944
206,,fake,1243928034555695104
206,,fake,1243954853686267904
206,,fake,1243975769254236163
206,,fake,1243908376104402951
206,,fake,1243909309152591872
206,,fake,1243890190025973760
206,,fake,1243876856216145921
206,,fake,1243875643839873025
206,,fake,1243877086130995200
206,,fake,1243846814639456256
206,,fake,1243821073956814848
206,,fake,1243809088720506880
206,,fake,1243831508357414913
206,,fake,1243788019200638976
206,,fake,1243769940563247106
206,,fake,1243770612490711041
206,,fake,1243509518648119296
206,,fake,1243789213285449728
206,,fake,1243754254474440704
206,,fake,1243746439160721408
206,,fake,1243744656019673088
206,,fake,1243746330922479616
206,,fake,1243740430652538886
206,,fake,1243740531047497730
206,,fake,1243610986441048065
206,,fake,1243856968231591937
206,,fake,1243722027074281474
206,,fake,1243729174558322689
206,,fake,1243733165677727744
206,,fake,1243739846029586432
206,,fake,1243722454624882689
206,,fake,1243722880724152323
206,,fake,1243723168080105480
206,,fake,1243723411538546689
206,,fake,1243721722341310464
206,,fake,1243721610789392384
206,,fake,1243591115506429956
206,,fake,1243591228609957891
206,,fake,1243720255572148225
206,,fake,1243720577233412096
206,,fake,1243762493618638848
206,,fake,1243716904583389185
297,,fake,1243826279566258176
297,,fake,1243824076466028544
297,,fake,1243825434262994946
297,,fake,1243826572538322945
297,,fake,1243839274828607488
297,,fake,1243838344548814849
297,,fake,1243925347495751681
297,,fake,1243823406182739971
297,,fake,1243825559467155456
297,,fake,1243829321950564354
297,,fake,1243869618554507264
297,,fake,1243824179348000770
297,,fake,1243824499952439296
297,,fake,1243828974679179270
297,,fake,1243849776539537409
297,,fake,1243874377382400000
297,,fake,1243919323875459072
297,,fake,1243825578664394752
297,,fake,1243827366381662209
297,,fake,1243827766254014465
297,,fake,1243829395200057344
297,,fake,1243832190481379328
297,,fake,1243835031539326977
297,,fake,1243841079834804224
297,,fake,1243846954905473024
297,,fake,1243853972642955264
297,,fake,1243880328181284864
297,,fake,1243882920902889472
297,,fake,1243910446593331201
297,,fake,1243915029369556993
297,,fake,1243941608686604288
297,,fake,1243977779718295554
297,,fake,1243998845626875904
297,,fake,1243824217520513024
297,,fake,1243824677853814784
297,,fake,1243826900629413890
297,,fake,1243834170448764929
297,,fake,1243841761073664000
297,,fake,1243843614972809216
297,,fake,1242285430156021761
297,,fake,1242312998154199040
297,,fake,1242326987688955905
297,,fake,1242633032554573825
297,,fake,1242291607141056512
297,,fake,1242266125532049408
297,,fake,1242288438633795593
297,,fake,1242289694496489473
297,,fake,1242367311081766912
297,,fake,1242503362995793925
297,,fake,1242273286643474438
297,,fake,1242278633164746752
297,,fake,1242286895490633735
297,,fake,1242292612305993729
297,,fake,1242297280985735169
297,,fake,1242309207145304065
297,,fake,1242306217688682496
297,,fake,1242316122243739648
297,,fake,1242328873649541120
297,,fake,1242346156224475137
297,,fake,1242425781298565125
297,,fake,1242435778220904448
297,,fake,1242438645929455617
297,,fake,1242444846545199106
297,,fake,1242457847306366978
297,,fake,1242486332972240896
297,,fake,1242496918070145030
297,,fake,1242320855067222018
297,,fake,1242370375859798017
297,,fake,1242274452420747264
297,,fake,1242288221893144576
297,,fake,1242292876408582144
297,,fake,1242406520828178435
297,,fake,1242413440804716544
297,,fake,1242449696154673153
297,,fake,1242301427826868225
297,,fake,1242508669872410625
297,,fake,1242289629723680769
297,,fake,1242295044230397957
297,,fake,1242301200705429504
297,,fake,1242350740087230465
297,,fake,1242455009515786240
297,,fake,1243854849353093121
297,,fake,1243854936917643264
297,,fake,1243878795247005696
297,,fake,1243878995894112262
297,,fake,1243847306958569472
297,,fake,1243847409437990912
297,,fake,1243858071341891585
297,,fake,1243858183346585601
297,,fake,1243847551142502400
297,,fake,1243849546674982912
297,,fake,1243852313799909377
297,,fake,1243852524945375237
297,,fake,1243874477580173315
297,,fake,1243847726586048513
297,,fake,1243869163275390977
297,,fake,1243878444087365632
297,,fake,1243884641184092163
297,,fake,1243887819745099778
297,,fake,1243856219590270977
297,,fake,1243861193137303552
297,,fake,1243854038246010881
297,,fake,1243856911600140288
297,,fake,1243855050545467393
297,,fake,1243855579753447424
297,,fake,1243857837807349761
297,,fake,1243877614391091200
297,,fake,1243878117409787905
297,,fake,1243875061016248320
297,,fake,1243887889915789313
297,,fake,1243895143964557312
297,,fake,1243859318971088896
297,,fake,1243874587739373573
297,,fake,1243967667440103424
297,,fake,1244051925961789441
297,,fake,1244212206847262720
297,,fake,1243981790488023042
297,,fake,1243892631551324163
297,,fake,1243908864283750401
297,,fake,1243945101027573760
297,,fake,1243885460679688192
297,,fake,1243899368274452482
297,,fake,1243867096427180035
297,,fake,1243878619841277953
297,,fake,1243866799592087552
297,,fake,1243881696371585025
297,,fake,1243915467145781252
297,,fake,1243889931153481729
297,,fake,1243890254391783425
297,,fake,1243943607578566656
297,,fake,1242104919760478210
297,,fake,1242177708097810433
297,,fake,1242084315309182976
297,,fake,1242152680362999812
297,,fake,1242222294363189251
297,,fake,1242287184058687490
297,,fake,1242327075811254272
297,,fake,1242329123373998080
297,,fake,1242083237381447680
297,,fake,1242355548147929088
297,,fake,1242356108682866688
297,,fake,1242252795291426816
297,,fake,1242088860093423619
297,,fake,1242188925181050882
297,,fake,1242371409780842497
297,,fake,1242313094740705280
297,,fake,1242347139243655168
297,,fake,1242407625586851841
297,,fake,1242338797196623873
297,,fake,1242369050514202624
297,,fake,1242379854424743936
297,,fake,1242856088862707712
297,,fake,1242382330032984065
297,,fake,1242385831073124352
297,,fake,1242419645719744512
297,,fake,1242856858425208837
297,,fake,1242413091427581953
297,,fake,1242857500204044288
297,,fake,1242367616381071360
297,,fake,1242187884872044544
297,,fake,1242367252999090177
297,,fake,1244940014271655936
297,,fake,1244952133499224064
297,,fake,1244958317992181762
297,,fake,1244964591173611525
297,,fake,1244938168778084354
297,,fake,1244936961975967750
297,,fake,1244939268834779137
297,,fake,1244939466449604611
297,,fake,1245307882138218496
297,,fake,1244938288793890816
297,,fake,1244990230450466817
297,,fake,1244937058684153856
297,,fake,1245629891162202112
297,,fake,1244937469763694592
297,,fake,1242098751122092035
297,,fake,1242099081260019717
297,,fake,1242096402987180034
297,,fake,1242098978319196169
297,,fake,1242101762875699200
297,,fake,1242102119345336323
297,,fake,1242151595141455877
297,,fake,1242154488607256578
297,,fake,1242101978626433030
297,,fake,1242102089398063105
297,,fake,1242107212878798851
297,,fake,1242108950843142145
297,,fake,1242113715895513089
297,,fake,1242156733428125696
297,,fake,1242158299782492178
297,,fake,1242104588116901893
297,,fake,1242095996076777472
297,,fake,1242098796697452544
297,,fake,1243862914437611521
297,,fake,1243863211247636480
297,,fake,1243830811717177347
297,,fake,1243832216582533121
297,,fake,1243832961339973635
297,,fake,1243928645347037185
297,,fake,1243830629571182593
297,,fake,1243959153208557568
297,,fake,1243935522592034816
297,,fake,1243985976382427137
297,,fake,1244145586753896449
297,,fake,1243829422760890370
297,,fake,1243829593481588736
297,,fake,1242933961262841858
297,,fake,1242934110076747776
297,,fake,1242935437246771200
297,,fake,1242940158678368260
297,,fake,1242956808970547202
297,,fake,1242988847660580865
297,,fake,1242936956830408704
297,,fake,1242957160356753412
297,,fake,1243048545411674113
297,,fake,1243244503781249026
297,,fake,1243352226220949505
297,,fake,1243352456035209216
297,,fake,1243301942098624512
297,,fake,1243233964992724992
297,,fake,1243254903805480961
297,,fake,1243258647867768833
297,,fake,1243298518086942724
297,,fake,1243228225712553984
297,,fake,1243549497063604226
297,,fake,1243260933755088896
297,,fake,1242180543057362945
297,,fake,1242182971265818628
297,,fake,1242190682271420423
297,,fake,1242175245324374018
297,,fake,1242182629560143877
297,,fake,1242199727896178688
297,,fake,1242174946366967808
297,,fake,1242182440103403520
297,,fake,1242185288291684353
297,,fake,1241855862391689221
297,,fake,1242134766767484929
297,,fake,1241810555519762435
297,,fake,1241826001690099712
297,,fake,1241855135049007105
297,,fake,1241811185420378112
297,,fake,1242018134804049922
297,,fake,1244223931289989120
297,,fake,1242177619812126720
297,,fake,1244125224695717892
297,,fake,1244127580439134211
297,,fake,1243949430312583169
297,,fake,1243950869625724929
297,,fake,1243962889133793280
297,,fake,1245365994656280579
297,,fake,1245364005587365892
297,,fake,1245364708162617344
297,,fake,1245369124240359425
297,,fake,1242232283035136000
297,,fake,1242255549737119744
297,,fake,1242173348425142275
297,,fake,1242223182867648512
297,,fake,1242527226974875650
297,,fake,1242198305158782976
297,,fake,1242200374221639682
297,,fake,1242412102071062528
297,,fake,1242174627201327107
297,,fake,1242170876042379271
297,,fake,1242161637479649281
297,,fake,1242174596654215169
297,,fake,1242190919773966336
297,,fake,1242179136011018241
297,,fake,1242162929522184192
297,,fake,1242546545830043648
297,,fake,1242547226322362369
297,,fake,1242207839038439427
297,,fake,1242554194986401792
297,,fake,1242557665294848002
297,,fake,1242200937176936452
297,,fake,1241749299735810048
297,,fake,1241749449128509440
297,,fake,1241749290076098561
297,,fake,1242691884100681733
297,,fake,1242690866881400833
297,,fake,1242796713703866369
297,,fake,1242097862881636359
297,,fake,1242095746888892417
297,,fake,1242144891129430016
297,,fake,1242103982803189760
297,,fake,1241799503457538049
297,,fake,1241802146909167616
297,,fake,1241801958140383232
297,,fake,1243931486958563328
297,,fake,1243930256500809728
297,,fake,1243930646164242433
297,,fake,1243934568681521152
297,,fake,1242326720444657670
297,,fake,1242075283701694465
297,,fake,1241988201474134016
297,,fake,1241989342266081290
297,,fake,1242001695464251393
297,,fake,1242034151311560704
297,,fake,1255850697863675907
297,,fake,1255850974499033089
297,,fake,1255850573938806786
297,,fake,1246469959095586821
297,,fake,1246470318018920448
297,,fake,1246345864517476352
297,,fake,1246347166769086464
297,,fake,1244203708801593344
297,,fake,1243883674728378368
297,,fake,1243883874830159872
297,,fake,1243558285833363463
297,,fake,1243789381300715520
297,,fake,1243590166184329217
297,,fake,1243591415462006784
297,,fake,1243262404189978625
297,,fake,1243262640023121921
297,,fake,1243158060958232577
297,,fake,1243158246174662657
297,,fake,1243141125424082944
297,,fake,1242871115946565634
297,,fake,1242760927881105409
297,,fake,1242773841685839873
297,,fake,1243027050027417600
297,,fake,1242512820727697408
297,,fake,1242514813445701632
297,,fake,1242540900049473536
297,,fake,1242546158574153729
297,,fake,1242495332887465986
297,,fake,1242482943001591808
297,,fake,1242476082558894080
297,,fake,1242516910866137097
297,,fake,1242458086218117126
297,,fake,1242415287724658689
297,,fake,1242416472418369537
297,,fake,1242415650737287169
297,,fake,1242299048947679233
297,,fake,1242296742261018624
297,,fake,1242281764250423297
297,,fake,1242282263099969542
297,,fake,1242283533097488390
297,,fake,1242283869304430594
297,,fake,1242194563571343366
297,,fake,1242194901141463043
297,,fake,1242329046538571776
297,,fake,1242353490959138816
297,,fake,1242332910977462274
297,,fake,1242070541072121863
297,,fake,1242072199445397504
297,,fake,1242070853715505152
297,,fake,1242072134811176960
297,,fake,1242167367079202823
297,,fake,1242174370358808576
297,,fake,1242274735423025158
297,,fake,1242104627706728455
297,,fake,1242129835562078211
297,,fake,1241976753049882624
297,,fake,1241977073196888066
297,,fake,1241854074213019655
297,,fake,1241855082548912130
297,,fake,1241853466999472131
297,,fake,1241846070704922624
297,,fake,1241854270778929153
297,,fake,1242052409783795714
297,,fake,1241781146259783681
297,,fake,1241792926784475136
297,,fake,1245361273128325121
297,,fake,1244916073398448134
297,,fake,1244018228831100928
297,,fake,1244018770382913539
297,,fake,1244282026036989952
297,,fake,1243975003181285376
297,,fake,1246434526546595841
297,,fake,1243916783226159104
297,,fake,1243906747913457668
297,,fake,1243888875690496001
297,,fake,1243889125742305280
297,,fake,1243791884608131084
297,,fake,1243599126757085195
297,,fake,1243599900518031367
297,,fake,1243055139050717184
297,,fake,1242956523753672706
297,,fake,1242861709339090944
297,,fake,1242776470239526912
297,,fake,1242727648880742402
297,,fake,1242911411631796224
297,,fake,1242512303003783168
297,,fake,1242497632821526530
297,,fake,1242507504753545223
297,,fake,1242471767412600832
297,,fake,1242472416296787970
297,,fake,1242488833297571847
297,,fake,1242164244549959682
297,,fake,1242154515597426693
297,,fake,1242152093109997568
297,,fake,1242126407720931335
297,,fake,1242128256452739072
297,,fake,1242124608230359040
297,,fake,1242128238899613697
297,,fake,1242287403118645250
297,,fake,1242089274654298114
297,,fake,1242094420478083074
297,,fake,1242063360969105410
297,,fake,1241965010877689856
297,,fake,1241930816629899267
297,,fake,1241789496955416582
297,,fake,1241752897324539905
297,,fake,1241775249366155264
297,,fake,1241735380476575745
297,,fake,1241747409404911616
297,,fake,1241727065830969351
297,,fake,1241727983519510530
297,,fake,1241715273478144002
297,,fake,1241600396549935111
297,,fake,1242162046939975682
297,,fake,1241471633841414144
297,,fake,1241477414536056832
374,,fake,1250557112427491328
374,,fake,1250557791212695552
374,,fake,1250557780051857409
374,,fake,1250560043965169664
374,,fake,1250561723758673921
374,,fake,1250564895072038917
374,,fake,1250605306855317504
374,,fake,1250557217843052545
374,,fake,1250561966797737984
374,,fake,1250565766627426305
374,,fake,1251501702328524800
374,,fake,1250557906451337227
374,,fake,1250558695542411264
374,,fake,1250562229084336128
374,,fake,1250564639672459265
374,,fake,1250566199139692544
374,,fake,1250569730097905670
374,,fake,1250583518096187393
374,,fake,1250774940502106112
374,,fake,1253124690534469632
374,,fake,1250559530976542721
374,,fake,1250585268484288517
374,,fake,1250587438294028289
374,,fake,1250593062600007680
374,,fake,1250602449490128898
374,,fake,1250767957531283462
374,,fake,1250804671633141762
374,,fake,1250877660139532288
374,,fake,1251871874054868998
374,,fake,1250557486547062784
374,,fake,1250558144205504517
374,,fake,1251918194639548417
374,,fake,1252214100203094017
374,,fake,1252251298076004354
374,,fake,1251919386493026311
374,,fake,1252315680835350531
374,,fake,1252314247197065216
374,,fake,1252314552009666563
374,,fake,1252319222174105600
374,,fake,1252337618546823171
374,,fake,1254387291746861058
374,,fake,1254405397429071872
374,,fake,1254558755230007296
374,,fake,1253125239359311879
374,,fake,1253129568384421890
374,,fake,1253130090826870784
374,,fake,1253144318090653696
374,,fake,1253382751459442690
374,,fake,1253143650034384897
374,,fake,1253142921517416448
374,,fake,1254935693085888514
374,,fake,1254943058614837248
374,,fake,1254948789120573444
374,,fake,1255000205407256578
374,,fake,1255165067143806978
374,,fake,1255201346820718595
374,,fake,1255270934233206786
374,,fake,1254456709445292033
374,,fake,1254461808888299521
374,,fake,1254552340750839808
374,,fake,1253151767661023246
374,,fake,1253159661554946048
374,,fake,1253488600647299072
374,,fake,1253531027185602560
374,,fake,1253152669306441729
374,,fake,1253162655906328577
374,,fake,1253056390618382338
374,,fake,1253048799678824449
374,,fake,1253051770705719299
374,,fake,1252402202175352832
374,,fake,1252794431964577792
374,,fake,1252721315578068994
374,,fake,1250777939005898753
374,,fake,1250778763341815809
374,,fake,1250779005063757824
374,,fake,1250779302322491392
374,,fake,1250779612344455170
374,,fake,1250779882616913920
374,,fake,1250797459607105537
374,,fake,1251272926080274433
374,,fake,1250796120730677251
374,,fake,1250796411504992256
374,,fake,1255184389278818304
374,,fake,1255190388320743426
374,,fake,1255064395870285826
374,,fake,1255064886712958976
374,,fake,1255066046819700738
374,,fake,1254906385034366980
374,,fake,1254895321076961281
374,,fake,1253941270654980098
374,,fake,1254052395363033089
374,,fake,1253641566838759424
374,,fake,1253641906560667648
374,,fake,1253651279655600129
374,,fake,1253847945289531392
374,,fake,1253849222341955584
374,,fake,1253303315238092803
374,,fake,1253303734031048705
374,,fake,1253323832091226120
374,,fake,1253328528440823820
374,,fake,1253334304660176901
374,,fake,1253335350132355075
374,,fake,1253000057474990082
374,,fake,1253000693696389120
374,,fake,1253049369282129920
374,,fake,1253055032678854656
374,,fake,1253055793798230023
374,,fake,1252838961220685826
374,,fake,1252839886559707137
374,,fake,1252840932212264960
374,,fake,1252853614483128321
374,,fake,1252844484200562688
374,,fake,1252694746088083456
374,,fake,1252695539012919296
374,,fake,1252712568839258113
374,,fake,1252712329122205696
374,,fake,1252712747390824448
374,,fake,1252618438922719232
374,,fake,1252618760051200003
374,,fake,1252619040675241989
374,,fake,1252620478138679296
374,,fake,1252620903118262274
374,,fake,1252621809511550979
374,,fake,1252622207068577792
374,,fake,1252622806543712256
374,,fake,1252623246190612480
374,,fake,1252623936883437568
374,,fake,1252164371071012866
374,,fake,1252164629708578818
374,,fake,1252211633520349184
374,,fake,1252225832409538560
374,,fake,1251163873039626244
374,,fake,1251167368723693569
374,,fake,1251184242249224193
374,,fake,1251203038058033152
374,,fake,1251203561456832513
374,,fake,1251255517457989632
374,,fake,1250730903426433024
374,,fake,1250731289017278464
374,,fake,1253417961542451200
374,,fake,1255902443390599169
374,,fake,1255902841883017222
374,,fake,1255904341153722368
374,,fake,1255925039448326145
374,,fake,1255926048723808256
374,,fake,1255927995446984704
374,,fake,1255929820174848009
374,,fake,1255931899123585025
374,,fake,1255934469468545026
374,,fake,1255935071074295813
374,,fake,1256570591475269632
374,,fake,1256205319241375746
374,,fake,1256011622767890432
374,,fake,1255975830943141891
374,,fake,1255984338375708672
374,,fake,1255934980846260224
374,,fake,1255935632347557888
374,,fake,1255862247869411330
374,,fake,1255849958328188928
374,,fake,1255854720792616960
374,,fake,1255855231163916288
374,,fake,1255452292280733709
374,,fake,1255486928138444800
374,,fake,1255547346932379649
374,,fake,1255583174077427715
374,,fake,1255506473502871557
374,,fake,1255511526741508102
374,,fake,1255522141115764756
374,,fake,1255526287457861633
374,,fake,1255526817764696064
374,,fake,1255536805157494785
374,,fake,1255538993749528577
374,,fake,1255540391107010560
374,,fake,1255543846513016838
374,,fake,1255292176478744576
374,,fake,1255293859287969795
374,,fake,1255296549015388160
374,,fake,1255281801863532546
374,,fake,1255282879816491010
374,,fake,1255284642397196290
374,,fake,1255285892400533504
374,,fake,1255286523823603718
374,,fake,1255287320015785984
374,,fake,1255289739659313152
374,,fake,1255291529725390848
374,,fake,1255293145564184579
374,,fake,1255294235055718400
374,,fake,1255294455990620160
374,,fake,1255295111606435840
374,,fake,1255295484903788546
374,,fake,1255296298124742656
374,,fake,1255298244374155268
374,,fake,1255298790996750337
374,,fake,1255299177266982912
374,,fake,1255299567148576772
374,,fake,1255307159946047490
374,,fake,1255307880401702912
374,,fake,1255308096378933250
374,,fake,1255308229560721410
374,,fake,1255308921188814854
374,,fake,1255309762167701505
374,,fake,1255309935321190401
374,,fake,1255310469813940225
374,,fake,1255310902666113026
374,,fake,1255311673700876288
374,,fake,1255124569846882305
374,,fake,1255179972001427457
374,,fake,1255276389823119363
374,,fake,1255247204006199301
374,,fake,1255165936916725761
374,,fake,1254962707633106944
374,,fake,1254966414995189760
374,,fake,1254969428581605376
374,,fake,1254975640173871106
374,,fake,1254979626599768064
374,,fake,1254985048543166464
374,,fake,1254942701159698432
374,,fake,1254972393023590401
374,,fake,1254920120297615360
374,,fake,1254925560796581888
374,,fake,1254902239874945025
374,,fake,1254920503673880577
374,,fake,1254923357566443522
374,,fake,1254924193289863168
374,,fake,1254926706021982215
374,,fake,1254927403731820545
374,,fake,1254818170273009664
374,,fake,1254836654713368577
374,,fake,1254838468166864896
374,,fake,1254843484374069249
374,,fake,1254891121139830784
374,,fake,1254896397087698944
374,,fake,1254904063289733120
374,,fake,1254924197471477761
374,,fake,1254806283720331264
374,,fake,1254806995506356224
374,,fake,1254813996169015303
374,,fake,1254401174398214151
374,,fake,1254655009574268929
374,,fake,1254114349100269569
374,,fake,1254114745436844033
374,,fake,1254116431958085633
374,,fake,1254166254509715456
374,,fake,1254190585948319744
374,,fake,1254201568594821120
374,,fake,1254235197337473024
374,,fake,1254056568204623872
374,,fake,1254094930508537857
374,,fake,1254097540569419786
374,,fake,1254128319869509632
374,,fake,1254100122113323008
374,,fake,1254102006450405376
374,,fake,1254583699036831745
374,,fake,1254030208128057344
374,,fake,1253731071491014657
374,,fake,1253378990594801664
374,,fake,1253684106136891394
374,,fake,1253586087529734145
374,,fake,1253591640587014145
374,,fake,1253559425094254597
374,,fake,1253559940247142406
374,,fake,1253560333806874624
374,,fake,1253561133862182912
374,,fake,1253562351661379584
374,,fake,1253563864370855937
374,,fake,1253566464302309377
374,,fake,1253571523836809218
374,,fake,1253571755710578688
374,,fake,1253572158716104704
374,,fake,1253573949553696768
374,,fake,1253434049101619201
374,,fake,1253309888152981505
374,,fake,1253311818912669696
374,,fake,1253313026201194501
374,,fake,1253328693486710786
374,,fake,1253330629652910085
374,,fake,1253332949774155788
374,,fake,1253333265466839041
374,,fake,1253335092853784579
374,,fake,1253335477853147136
374,,fake,1253341044873150465
374,,fake,1253304240589598723
374,,fake,1253101684030672896
374,,fake,1253134700664819712
374,,fake,1252942751320043520
374,,fake,1252949858492743681
374,,fake,1252962706425966594
374,,fake,1252963124128501763
374,,fake,1252965070708985856
374,,fake,1252968304370577409
374,,fake,1252972618560311299
374,,fake,1252830238037274624
374,,fake,1252841080858398720
374,,fake,1252697006562250752
374,,fake,1252780404479791104
374,,fake,1252744020205412352
374,,fake,1252726609272078340
374,,fake,1252740118902738944
374,,fake,1252694746088083456
374,,fake,1252695539012919296
374,,fake,1252699014056652805
374,,fake,1252712747390824448
374,,fake,1252625823951093763
374,,fake,1252627434412871680
374,,fake,1252629105276866560
374,,fake,1252589640235782144
374,,fake,1252205414772547584
374,,fake,1252222890218487809
374,,fake,1252223604055576577
374,,fake,1252232120724074496
374,,fake,1252233947120930818
374,,fake,1252234363774750720
374,,fake,1252239010195537922
374,,fake,1252244390694850561
374,,fake,1252247825372655620
374,,fake,1252096931733450753
374,,fake,1252090241718124549
374,,fake,1252091439875411968
374,,fake,1251938932528381953
374,,fake,1251939533148557312
374,,fake,1252021915138416640
374,,fake,1252022598973734914
374,,fake,1252034087268823041
374,,fake,1252038510787338241
374,,fake,1252039228847992838
374,,fake,1252061988617891843
374,,fake,1252062653637369856
374,,fake,1251867048185073667
374,,fake,1251980242664583169
374,,fake,1252010653755334656
374,,fake,1252201689140137984
374,,fake,1252621554539573254
374,,fake,1251913824522973184
374,,fake,1251907530437079044
374,,fake,1251907965906493441
374,,fake,1251685879988416513
374,,fake,1251870498662875140
374,,fake,1251887721594990593
374,,fake,1251890714427916289
374,,fake,1251892727622635522
374,,fake,1251556482379890688
374,,fake,1251556940519530496
374,,fake,1251559768688332807
374,,fake,1251565859321110530
374,,fake,1251568766342836224
374,,fake,1251513972106440705
374,,fake,1251514603458179074
374,,fake,1251518879094001670
374,,fake,1251519321517547520
374,,fake,1251138462968922119
374,,fake,1224511939604144128
374,,fake,1224515948583038976
374,,fake,1224540933036920832
374,,fake,1224667320729178112
374,,fake,1228670454619045889
374,,fake,1252055493553598466
374,,fake,1250779261595783168
374,,fake,1250783163254800384
374,,fake,1250853569286287360
374,,fake,1250844095158902784
374,,fake,1250844509367349248
374,,fake,1250848797023965185
374,,fake,1250816816177446912
374,,fake,1250821949112176640
374,,fake,1250822170714034176
374,,fake,1250823285882990593
374,,fake,1250825833490546688
374,,fake,1250826527945756678
374,,fake,1250827767966466048
374,,fake,1250829398028279808
374,,fake,1250830174700142593
374,,fake,1250838299507294208
374,,fake,1250795286642847746
374,,fake,1250741172479447041
374,,fake,1250741411307233282
374,,fake,1250632453548638208
374,,fake,1250566318648066049
374,,fake,1250584063951294464
374,,fake,1250585486365769729
374,,fake,1250592467700920326
374,,fake,1250593846854946817
374,,fake,1250596426616311811
374,,fake,1250599988767457288
374,,fake,1250601592983654400
374,,fake,1250497261404073985
374,,fake,1250497605701951489
374,,fake,1250523752879788032
374,,fake,1250555648154185735
374,,fake,1250557658311999488
374,,fake,1250565120813674498
374,,fake,1250566374637871104
374,,fake,1250585528585670664
374,,fake,1250590468565618688
374,,fake,1250592577373560840
374,,fake,1250551046767882240
374,,fake,1250552879108235264
374,,fake,1250554084429639682
374,,fake,1250514276671983618
374,,fake,1250535186707566593
496,,fake,1234180478929965056
496,,fake,1234271011912245248
496,,fake,1233902338034798593
496,,fake,1233899090489954304
496,,fake,1233908666237169664
496,,fake,1233963079244931072
496,,fake,1234113960334561281
496,,fake,1233905428100198402
496,,fake,1233951400821870592
496,,fake,1234060461378686976
496,,fake,1234115235079913472
496,,fake,1233906917208154113
496,,fake,1233908234647474177
496,,fake,1233969944699772928
496,,fake,1233952383811624960
496,,fake,1234117799699722241
496,,fake,1233929585907191808
496,,fake,1234215444275322880
496,,fake,1234003991748542469
496,,fake,1234108646608580609
496,,fake,1234145419262910468
496,,fake,1234010199238660096
496,,fake,1234127012731793408
496,,fake,1234129517653917697
496,,fake,1234175904252911616
496,,fake,1234272566761705472
496,,fake,1233901062668476416
496,,fake,1234172039235342336
496,,fake,1234176609072164867
496,,fake,1234137688233697285
496,,fake,1233963215681466371
496,,fake,1234125209021636612
496,,fake,1234193274941923334
496,,fake,1234308096014659584
496,,fake,1234223992216662018
496,,fake,1234250596905111558
496,,fake,1233933709616783361
496,,fake,1234141862241411076
496,,fake,1234218847261151233
496,,fake,1234360305037271040
496,,fake,1234458026318467072
496,,fake,1234125829589938176
496,,fake,1234167048357515265
496,,fake,1234254702298177537
496,,fake,1234256278471340032
496,,fake,1234081838932455424
496,,fake,1234114101271502848
496,,fake,1234160929165672454
496,,fake,1234245913939447809
496,,fake,1234240054110949379
496,,fake,1234248660847939586
496,,fake,1234162403329351681
496,,fake,1233949089856880640
496,,fake,1234139813533503488
496,,fake,1234172235809804289
496,,fake,1234175132463239168
496,,fake,1234183013900181511
496,,fake,1234202347158548480
496,,fake,1234219271766597639
496,,fake,1234219321150361612
496,,fake,1234237463062691840
496,,fake,1234251592515424258
496,,fake,1234298198858108928
496,,fake,1234260752107819012
496,,fake,1234280998340263936
496,,fake,1233994318701969408
496,,fake,1234064569355526144
496,,fake,1234111173999628288
496,,fake,1234179573165608961
496,,fake,1234185746472472578
496,,fake,1234187080114282496
496,,fake,1234189124757868544
496,,fake,1234208182727147520
496,,fake,1234217842800824324
496,,fake,1234217927978688512
496,,fake,1234228224831492096
496,,fake,1234240066349826049
496,,fake,1234325483602444289
496,,fake,1234349362580480001
496,,fake,1234375190571814912
496,,fake,1234401895822827520
496,,fake,1234419778795626498
496,,fake,1234447994667388929
496,,fake,1234457626034962432
496,,fake,1234996659139932164
496,,fake,1235252801653157888
496,,fake,1233934162387619840
496,,fake,1234107302124408832
496,,fake,1234137527059124224
496,,fake,1234149471702986752
496,,fake,1234156487511093248
496,,fake,1234167854934589441
496,,fake,1234171481858494467
496,,fake,1234171529484734465
496,,fake,1234173984809205761
496,,fake,1234211830685413376
496,,fake,1234222311173214215
496,,fake,1234223866345476096
496,,fake,1234226047278895109
496,,fake,1234226575970836488
496,,fake,1234229694368755712
496,,fake,1234230488245686274
496,,fake,1234233149334253568
496,,fake,1234236432446885898
496,,fake,1234266649450221569
496,,fake,1234273907043176449
496,,fake,1234278892245962752
496,,fake,1234291410725109760
496,,fake,1234296176318410753
496,,fake,1234296610940751872
496,,fake,1234297614322950144
496,,fake,1234302769584070657
496,,fake,1234303364235714560
496,,fake,1234311909148483584
496,,fake,1234319915143880707
496,,fake,1234320080282046465
496,,fake,1234356884078985217
496,,fake,1234358499481505799
496,,fake,1234382275782955008
496,,fake,1234405992957382656
496,,fake,1234457476440956928
496,,fake,1234458727547330560
496,,fake,1234472415595573248
496,,fake,1234477415415590913
496,,fake,1234040809785262080
496,,fake,1234132566170533891
496,,fake,1234113996950818818
496,,fake,1234134169317408768
496,,fake,1234096756893331458
496,,fake,1234014073542414336
496,,fake,1234174830716620801
496,,fake,1234139458863132672
496,,fake,1234483266478104579
496,,fake,1234082166507745280
496,,fake,1234131611903459331
496,,fake,1234111268883238919
496,,fake,1234137928353361922
496,,fake,1234169672616095750
496,,fake,1234173011407839238
496,,fake,1234178666957021186
496,,fake,1234184180914802688
496,,fake,1234239402710388751
