real_or_fake,date,claim_id,tweet_id
real,,100013,1253081317966831616
real,,100013,1253075536768884736
real,,100013,1252907918963417088
real,,100013,1252856046122459141
real,,100013,1252564286259564544
real,,100013,1252469613176082440
real,,100013,1252424315582255104
real,,100013,1252307041231810562
real,,100013,1252266967718903809
real,,100013,1252243421953060864
real,,100013,1252232176361336833
real,,100013,1252195584737452033
real,,100013,1252144857893818368
real,,100013,1252001924695707649
real,,100013,1251996722118746112
real,,100013,1251953493054754816
real,,100013,1251915061972606976
real,,100013,1251899652468887557
real,,100013,1251385539468689408
real,,100013,1251382992435544064
real,,100013,1251337151033143296
real,,100013,1251216955312201730
real,,100013,1251132395501178881
real,,100013,1251126513442971648
real,,100013,1251090984114417665
real,,100013,1250855664416686080
real,,100013,1250811992077676546
real,,100013,1250797943348576257
real,,100013,1250560037346566152
real,,100013,1250491637626617857
real,,100013,1250477714416586756
real,,100013,1250430647845277697
real,,100013,1250386358507573249
real,,100013,1250260053904388096
real,,100013,1250246021629849602
real,,100013,1250235276464730113
real,,100013,1250160616272277506
real,,100013,1250159859271598081
real,,100013,1250152047476867076
real,,100013,1250090004426170373
real,,100013,1250084149051805696
real,,100013,1250084077195018240
real,,100013,1250080518877646848
real,,100013,1249994554545143809
real,,100013,1249940495322710017
real,,100013,1249728056459251712
real,,100013,1249477916527857670
real,,100013,1249472877130403849
real,,100013,1249452641412882432
real,,100013,1249431500518547474
real,,100013,1249397873206333440
real,,100013,1249332676076732417
real,,100013,1249065190857080832
real,,100013,1249062155036459009
real,,100013,1248881537816432640
real,,100013,1248793918940090368
real,,100013,1248728486539399173
real,,100013,1248635615643566082
real,,100013,1248362005615890433
real,,100013,1248349495517229058
real,,100013,1248339016879136774
real,,100013,1248276382846722049
real,,100013,1248219214080606209
real,,100013,1248059757069467649
real,,100013,1247899236273754112
real,,100013,1247886192785248257
real,,100013,1247804226589229063
real,,100013,1247728007814381568
real,,100013,1247667712442150913
real,,100013,1247539656423436290
real,,100013,1247523984238759937
real,,100013,1247518945726173185
real,,100013,1247458213705986048
real,,100013,1247336431749681154
real,,100013,1247235444783415298
real,,100013,1247222517003100160
real,,100013,1247098820137279488
real,,100013,1247075440080150529
real,,100013,1247008469556719617
real,,100013,1246960733939613696
real,,100013,1246879542066569216
real,,100013,1246847548712800265
real,,100013,1246818494995447809
real,,100013,1246765238692786181
real,,100013,1246758008329252869
real,,100013,1246756358608871424
real,,100013,1246663213338578947
real,,100013,1246500932042424321
real,,100013,1246497476128972802
real,,100013,1246469344609042433
real,,100013,1246439171687735301
real,,100013,1246336450225999877
real,,100013,1246331805046841344
real,,100013,1246312525815300097
real,,100013,1246084545650229249
real,,100013,1245997168319741954
real,,100013,1245996120549076995
real,,100013,1245992450629533703
real,,100013,1245956133891780608
real,,100013,1245921730628964354
real,,100013,1245818498422579200
real,,100013,1245745637037146115
real,,100013,1245702353875066880
real,,100013,1245664579402608640
real,,100013,1245592346344841216
real,,100013,1245592268670554112
real,,100013,1245521532245495811
real,,100013,1245472778486153216
real,,100013,1245399596345561089
real,,100013,1245396430979837953
real,,100013,1245354940257710083
real,,100013,1245351664023932929
real,,100013,1245345710582702080
real,,100013,1245326023341887488
real,,100013,1245325647851016192
real,,100013,1245323109466550273
real,,100013,1245316411859308545
real,,100013,1245315095565160448
real,,100013,1245123822396866560
real,,100013,1244953462175129601
real,,100013,1244919801144692736
real,,100013,1244757434431750145
real,,100013,1244715564855156743
real,,100013,1244694451676762112
real,,100013,1244583920827617280
real,,100013,1244524851068616706
real,,100013,1244524540316618753
real,,100013,1244374259373412353
real,,100013,1244328470311833601
real,,100013,1244307891563253760
real,,100013,1244277704880525314
real,,100013,1244236952246743041
real,,100013,1244182918672420866
real,,100013,1244180242589048833
real,,100013,1244153709065428992
real,,100013,1244043905273712646
real,,100013,1244019937670094848
real,,100013,1243967693297987584
real,,100013,1243953499685244928
real,,100013,1243943808917811200
real,,100013,1243920782931021829
real,,100013,1243914720370987014
real,,100013,1243890583946407936
real,,100013,1243886197086105601
real,,100013,1243884531897102337
real,,100013,1243832589330157568
real,,100013,1243806908374552577
real,,100013,1243724971186237440
real,,100013,1243704599229448192
real,,100013,1243658095009697792
real,,100013,1243589881823191040
real,,100013,1243449392100560897
real,,100013,1243448361484763137
real,,100013,1243430052483624960
real,,100013,1243427895076323328
real,,100013,1243331365052928001
real,,100013,1243329106579730433
real,,100013,1243310960992894977
real,,100013,1243299438941982720
real,,100013,1243296123059503104
real,,100013,1243285526850859008
real,,100013,1243269990003937282
real,,100013,1243266586372382723
real,,100013,1243258632759922690
real,,100013,1243248406866378753
real,,100013,1243236136958349312
real,,100013,1243236082205872130
real,,100013,1243229311617748993
real,,100013,1243193510003486722
real,,100013,1243184920664686594
real,,100013,1243146006432079874
real,,100013,1243128738390274049
real,,100013,1243077182542340097
real,,100013,1243058091723120641
real,,100013,1243043934755905536
real,,100013,1243039649792065536
real,,100013,1243012792493453312
real,,100013,1242979117810757635
real,,100013,1242937577319038976
real,,100013,1242929914002550784
real,,100013,1242922977252999175
real,,100013,1242854094706008064
real,,100013,1242839412171509762
real,,100013,1242826313846702080
real,,100013,1242811602874793984
real,,100013,1242726418867310593
real,,100013,1242724124717441024
real,,100013,1242723392450711552
real,,100013,1242696544748482561
real,,100013,1242686077372170240
real,,100013,1242567878144122888
real,,100013,1242538552178741248
real,,100013,1242523990729601026
real,,100013,1242513510204129281
real,,100013,1242442124378820613
real,,100013,1242440281380786177
real,,100013,1242433275668205568
real,,100013,1242417655920898050
real,,100013,1242416290188402694
real,,100013,1242365913430667266
real,,100013,1242350943443865600
real,,100013,1242340778711511041
real,,100013,1242330470328737793
real,,100013,1242325075698876417
real,,100013,1242267461673680898
real,,100013,1242214517347618821
real,,100013,1242208844450856960
real,,100013,1242200972262354948
real,,100013,1242178577497538560
real,,100013,1242168144485023746
real,,100013,1242129726149406721
real,,100013,1242128846771478528
real,,100013,1242111397988892675
real,,100013,1242102860986417156
real,,100013,1242064214707122176
real,,100013,1242063952575684615
real,,100013,1242040268913889282
real,,100013,1242027413804068866
real,,100013,1241995261775417345
real,,100013,1241974893811511296
real,,100013,1241973859701719040
real,,100013,1241969804157825026
real,,100013,1241858566325178374
real,,100013,1241765628987363328
real,,100013,1241606101994483712
real,,100013,1241548792534634503
real,,100013,1241516073393905664
real,,100013,1241511026845192193
real,,100013,1241442411097681920
real,,100013,1241425768502235141
real,,100013,1241399974560182273
real,,100013,1241381294765899784
real,,100013,1241344707961262080
real,,100013,1241341893109301250
real,,100013,1241321521932652544
real,,100013,1241319203463933952
real,,100013,1241306961876041728
real,,100013,1241285687913185281
real,,100013,1241269084634755072
real,,100013,1241226568221036544
real,,100013,1241106266098933761
real,,100013,1241076294470770691
real,,100013,1241062966608515075
real,,100013,1241045576449474561
real,,100013,1241012900128489474
real,,100013,1240979372787380224
real,,100013,1240949104001167360
real,,100013,1240937200935559170
real,,100013,1240916370520444928
real,,100013,1240908749256232960
real,,100013,1240895850680737792
real,,100013,1240819570589536258
real,,100013,1240698948332867584
real,,100013,1240683555333816321
real,,100013,1240635816986193920
real,,100013,1240549550571556865
real,,100013,1240533463696113665
real,,100013,1240413929014210562
real,,100013,1240376195327250432
real,,100013,1240362697788665863
real,,100013,1240358145278595073
real,,100013,1240357646181355521
real,,100013,1240350811428773888
real,,100013,1240349571559174144
real,,100013,1240339716496556032
real,,100013,1240302223881625600
real,,100013,1240300966957780998
real,,100013,1240293383672745984
real,,100013,1240282291697586177
real,,100013,1240266631466692608
real,,100013,1240264049981562880
real,,100013,1240206436526952449
real,,100013,1240193640439349249
real,,100013,1240189842811576320
real,,100013,1240175722058178560
real,,100013,1240163011504910336
real,,100013,1240056893856534528
real,,100013,1240048815811395584
real,,100013,1240044498815614976
real,,100013,1240042287083720705
real,,100013,1240038155585228801
real,,100013,1240036440832126978
real,,100013,1240009239550144514
real,,100013,1239966235812487172
real,,100013,1239958229070815232
real,,100013,1239950358031544322
real,,100013,1239943267887677440
real,,100013,1239940669810061313
real,,100013,1239928433372803072
real,,100013,1239907819706413056
real,,100013,1239882723222847488
real,,100013,1239852118783201280
real,,100013,1239819359540953088
real,,100013,1239748935335337984
real,,100013,1239747038335643649
real,,100013,1239743263470280705
real,,100013,1239741596096233472
real,,100013,1239739320388538369
real,,100013,1239738235175055361
real,,100013,1239737479206293504
real,,100013,1239715055387713536
real,,100013,1239701888444047362
real,,100013,1239435192915427329
real,,100013,1239403306331410432
real,,100013,1239326621514915840
real,,100013,1239310280557019139
real,,100013,1239219722186567686
real,,100013,1239214235730788352
real,,100013,1239205098091425792
real,,100013,1239186084875165696
real,,100013,1239139106451386374
real,,100013,1239107787738750978
real,,100013,1238978947863523330
real,,100013,1238952658028900352
real,,100013,1238932098624507907
real,,100013,1238878788210921473
real,,100013,1238878265240158210
real,,100013,1238864534502166528
real,,100013,1238840018682236928
real,,100013,1238829827513298947
real,,100013,1238812427556474880
real,,100013,1238799671696297985
real,,100013,1238773761664401408
real,,100013,1238583177041469440
real,,100013,1238544325996314625
real,,100013,1238520060521508864
real,,100013,1238510064027209730
real,,100013,1238509082757279744
real,,100013,1238495937770786818
real,,100013,1238475290914914304
real,,100013,1238472005571280898
real,,100013,1238470579155603458
real,,100013,1238424497700691970
real,,100013,1238424065234223104
real,,100013,1238416049864953856
real,,100013,1238414501399212033
real,,100013,1238414139971833858
real,,100013,1238413761121263617
real,,100013,1238410436799840256
real,,100013,1238372025032458241
real,,100013,1238267991185223683
real,,100013,1238233452291506176
real,,100013,1238198103460712449
real,,100013,1238167800117637124
real,,100013,1238152550039171073
real,,100013,1238136576187740165
real,,100013,1238115492667305984
real,,100013,1238110138478837761
real,,100013,1238093813505294337
real,,100013,1237926587808407552
real,,100013,1237894759634440193
real,,100013,1237868142463840262
real,,100013,1237664409922699264
real,,100013,1237622091098157056
real,,100013,1237366190437281798
real,,100013,1237313868826886144
real,,100013,1237312079440285696
real,,100013,1237302883797929985
real,,100013,1237214712753840128
real,,100013,1237162888869093376
real,,100013,1237060019562168320
real,,100013,1237057133948145665
real,,100013,1237017375293075461
real,,100013,1237015849137057800
real,,100013,1237000185340817408
real,,100013,1236910945785405440
real,,100013,1236724681354477569
real,,100013,1236149329074651138
real,,100013,1236115585060212738
real,,100013,1236001050571628544
real,,100013,1235834475348496385
real,,100013,1235813247996932097
real,,100013,1235663583683530753
real,,100013,1235528042178543616
real,,100013,1235209722770468864
real,,100013,1235180081690992641
real,,100013,1235105420252856321
real,,100013,1235049386721382410
real,,100013,1234948121341329408
real,,100013,1234884611315908608
real,,100013,1234517760383815681
real,,100013,1234356509301186561
real,,100013,1234157123531083777
real,,100013,1234155770092150785
real,,100013,1233836531741319169
real,,100013,1233663350271348736
real,,100013,1233551090504916994
real,,100013,1233483286611185665
real,,100013,1232988602797195264
real,,100013,1232569995948908544
real,,100013,1232508396814979074
real,,100013,1230625506900533248
real,,100013,1230146329537478656
real,,100014,1256258710000807938
real,,100014,1255950502698856456
real,,100014,1255819165459517441
real,,100014,1254961630569431043
real,,100014,1254878849470324736
real,,100014,1254757383949164545
real,,100014,1254605763420606466
real,,100014,1254605578573316096
real,,100014,1254596578142117891
real,,100014,1254583791001141248
real,,100014,1254484518578388993
real,,100014,1254464026488299520
real,,100014,1254115333574553601
real,,100014,1253875829370695681
real,,100014,1253864230270521345
real,,100014,1253859049969516545
real,,100014,1253714135038255107
real,,100014,1253695630633054210
real,,100014,1253597096848044032
real,,100014,1253577792714932226
real,,100014,1253555704532623361
real,,100014,1253469235692605440
real,,100014,1253157607507988485
real,,100014,1252617698711756800
real,,100014,1252254120087638016
real,,100014,1251708872945012737
real,,100014,1251531953389494272
real,,100014,1251242867516944395
real,,100014,1251143977220231169
real,,100014,1251091044428509185
real,,100014,1250977344476581890
real,,100014,1250880129921806340
real,,100014,1250801120080834561
real,,100014,1250675787570663430
real,,100014,1250227676046032896
real,,100014,1250076836626870272
real,,100014,1250004620811702273
real,,100014,1249927084509499392
real,,100014,1249807357321887745
real,,100014,1249758958799196164
real,,100014,1249729464491216897
real,,100014,1249675575016513536
real,,100014,1248827759570362371
real,,100014,1248268026476212225
real,,100014,1248214829824765952
real,,100014,1248199322614800384
real,,100014,1248172725610430464
real,,100014,1247996791628283904
real,,100014,1247880240799584256
real,,100014,1247805107061682176
real,,100014,1247696350176628738
real,,100014,1247561050498781184
real,,100014,1247427403799912448
real,,100014,1247379185435369475
real,,100014,1247232361500114948
real,,100014,1247142376725979138
real,,100014,1247070393770242048
real,,100014,1247068556761522176
real,,100014,1247008810515849216
real,,100014,1246893025067806720
real,,100014,1246879761382531072
real,,100014,1246749567883698176
real,,100014,1246694894808285186
real,,100014,1246558355327418369
real,,100014,1246482832316301319
real,,100014,1246477022395760640
real,,100014,1246431327785803782
real,,100014,1246407352506617856
real,,100014,1246384767056015360
real,,100014,1246078435421650945
real,,100014,1246045985677197314
real,,100014,1246043496219209729
real,,100014,1245971901874188288
real,,100014,1245971896962818049
real,,100014,1245913052370931713
real,,100014,1245896288777846790
real,,100014,1245893090780622848
real,,100014,1245824031510667265
real,,100014,1245823272358277120
real,,100014,1245795511799615489
real,,100014,1245779371757121544
real,,100014,1245727861190938628
real,,100014,1245697623010480128
real,,100014,1245696258485841921
real,,100014,1245514341044105221
real,,100014,1245455735099719694
real,,100014,1245115028287582208
real,,100014,1245052685117775877
real,,100014,1245026965268168705
real,,100014,1245016787739172865
real,,100014,1245003008758272003
real,,100014,1244976550035914753
real,,100014,1244956578337501190
real,,100014,1244938084338282496
real,,100014,1244866448931127296
real,,100014,1244688874955309059
real,,100014,1244604689846398976
real,,100014,1244518725287542784
real,,100014,1244374821665898498
real,,100014,1244306388484001792
real,,100014,1244245158348107776
real,,100014,1244214595570499586
real,,100014,1244178585251872768
real,,100014,1244138464804814849
real,,100014,1244070568296509440
real,,100014,1244028174612066304
real,,100014,1244020226502451212
real,,100014,1243947624358608896
real,,100014,1243873617861115904
real,,100014,1243864393181540353
real,,100014,1243853885162369025
real,,100014,1243812035001008131
real,,100014,1243729708417781761
real,,100014,1243648776348327938
real,,100014,1243616343976534016
real,,100014,1243610423343157253
real,,100014,1243597089147322375
real,,100014,1243595689872982017
real,,100014,1243548242434035712
real,,100014,1243504981174628355
real,,100014,1243432271463559169
real,,100014,1243431624152420352
real,,100014,1243420641627238400
real,,100014,1243373729213820934
real,,100014,1243353824233996290
real,,100014,1243295380525252608
real,,100014,1243276956948402180
real,,100014,1243236712647622656
real,,100014,1243215784064811008
real,,100014,1243212568639860736
real,,100014,1243197170343387137
real,,100014,1243187881168048128
real,,100014,1243176928821084160
real,,100014,1243175893180256267
real,,100014,1243158799998803968
real,,100014,1243153172492767233
real,,100014,1243141261063860225
real,,100014,1243137428560306177
real,,100014,1243136027230793729
real,,100014,1243130575961161728
real,,100014,1242996695450836992
real,,100014,1242993438246588418
real,,100014,1242933268699320327
real,,100014,1242860089561808897
real,,100014,1242828077228527617
real,,100014,1242827531641933825
real,,100014,1242827002610167808
real,,100014,1242811602874793984
real,,100014,1242724968590344192
real,,100014,1242721898095472640
real,,100014,1242699114355331074
real,,100014,1242674393974599682
real,,100014,1242663477736378370
real,,100014,1242590126431186950
real,,100014,1242461057777643520
real,,100014,1242442124378820613
real,,100014,1242433026522374144
real,,100014,1242417322662469638
real,,100014,1242307231451942912
real,,100014,1242293991355318273
real,,100014,1242201833566691328
real,,100014,1242170034228793344
real,,100014,1242130967059365888
real,,100014,1242091266407620611
real,,100014,1242085265541300225
real,,100014,1242065664589926400
real,,100014,1242004134305443841
real,,100014,1241983014349012996
real,,100014,1241978016902889472
real,,100014,1241974795983454208
real,,100014,1241974692841279490
real,,100014,1241959249128730626
real,,100014,1241947118140444672
real,,100014,1241904218467897344
real,,100014,1241897706475446273
real,,100014,1241832158760783873
real,,100014,1241820398683066369
real,,100014,1241771848674816005
real,,100014,1241703894549508096
real,,100014,1241676955075973120
real,,100014,1241674490636951555
real,,100014,1241630217799639041
real,,100014,1241552609678417921
real,,100014,1241531893855682562
real,,100014,1241501450771062786
real,,100014,1241423139785117698
real,,100014,1241396320902021121
real,,100014,1241390215656333312
real,,100014,1241321567881175041
real,,100014,1241321050241196032
real,,100014,1241294787178835969
real,,100014,1241291822841937920
real,,100014,1241272214990675968
real,,100014,1241174141694349313
real,,100014,1241120799899213824
real,,100014,1241017793958547456
real,,100014,1241017142813884416
real,,100014,1240908749256232960
real,,100014,1240718027533848576
real,,100014,1240658896953450496
real,,100014,1240658431213789184
real,,100014,1240483958657253377
real,,100014,1240466069589880832
real,,100014,1240304891307974656
real,,100014,1240286625504153601
real,,100014,1240268588738646016
real,,100014,1240258154249834497
real,,100014,1240230919220363264
real,,100014,1240189854677217283
real,,100014,1240185675833421824
real,,100014,1239941522524602373
real,,100014,1239795874454294529
real,,100014,1239737082156912646
real,,100014,1239629616223944705
real,,100014,1239593927113654275
real,,100014,1239582375836876800
real,,100014,1239567276266979328
real,,100014,1239554241615687680
real,,100014,1239532352239476739
real,,100014,1239516354631385090
real,,100014,1239494188548456448
real,,100014,1239491052031152128
real,,100014,1239295320296755201
real,,100014,1239238121033793544
real,,100014,1239223378529173508
real,,100014,1239172136423624710
real,,100014,1239137710457016320
real,,100014,1239092491397165056
real,,100014,1239084579329376256
real,,100014,1239046714394210304
real,,100014,1239018916531384320
real,,100014,1238913307861381121
real,,100014,1238910457542565888
real,,100014,1238894369102540806
real,,100014,1238884154915373064
real,,100014,1238879927237304320
real,,100014,1238879111717752834
real,,100014,1238847349134446592
real,,100014,1238839275938099200
real,,100014,1238800354411573248
real,,100014,1238797541610852352
real,,100014,1238796777521926144
real,,100014,1238728556290674688
real,,100014,1238663881779597313
real,,100014,1238649265359970307
real,,100014,1238629002090143744
real,,100014,1238616792844718081
real,,100014,1238601143967551488
real,,100014,1238594497396772864
real,,100014,1238564824000462848
real,,100014,1238556828922974216
real,,100014,1238555804934057990
real,,100014,1238546525074178051
real,,100014,1238545878916435970
real,,100014,1238506036887248896
real,,100014,1238487664975806464
real,,100014,1238477643663769600
real,,100014,1238461832488202241
real,,100014,1238456577511829504
real,,100014,1238455247661600768
real,,100014,1238446716946350080
real,,100014,1238416818684993538
real,,100014,1238410449823072256
real,,100014,1238367159719530496
real,,100014,1238336346743169025
real,,100014,1238323439540338689
real,,100014,1238309796110954501
real,,100014,1238285027378593793
real,,100014,1238248063535382529
real,,100014,1238207132899708931
real,,100014,1238206094050308097
real,,100014,1238149508569030656
real,,100014,1238050379859783681
real,,100014,1237989752219078657
real,,100014,1237883159473049600
real,,100014,1237664414498775040
real,,100014,1237542320196603904
real,,100014,1237540963968405507
real,,100014,1237433982125592587
real,,100014,1237396296270372865
real,,100014,1237323520142696449
real,,100014,1237315523773333504
real,,100014,1237312075929726976
real,,100014,1237302646517772289
real,,100014,1237284194960670720
real,,100014,1237224476212899840
real,,100014,1237196642048245768
real,,100014,1237196463257595910
real,,100014,1237196200920539136
real,,100014,1237193586333999104
real,,100014,1237162887812124673
real,,100014,1237053171089973249
real,,100014,1237044548020273152
real,,100014,1237044150601744387
real,,100014,1236929645217550336
real,,100014,1236898702192775168
real,,100014,1236662752120320000
real,,100014,1236645258194300928
real,,100014,1236637796560928768
real,,100014,1236442412609912833
real,,100014,1236404461595242497
real,,100014,1236392762314051585
real,,100014,1235987592455352320
real,,100014,1235912525545451527
real,,100014,1235493800426037248
real,,100014,1235238334722699265
real,,100014,1235180083674886144
real,,100014,1234948135002177538
real,,100014,1234884613488570370
real,,100014,1234855605103452161
real,,100014,1234843138369478659
real,,100014,1234756831060336640
real,,100014,1234328552729792512
real,,100014,1234065259096240128
real,,100014,1233829096326516737
real,,100014,1233598895755710464
real,,100014,1233561260060336129
real,,100014,1233555360826265600
real,,100014,1233387857361793024
real,,100014,1232830179245883393
real,,100014,1232830016100028416
real,,100014,1232575311730135040
real,,100014,1232402993867345920
real,,100014,1232324993540907009
real,,100014,1232324787747401729
real,,100014,1232322178097537026
real,,100014,1232220970041122816
real,,100014,1232142319761096708
real,,100014,1232122586303168513
real,,100014,1231951676044709888
real,,100014,1231951144349507584
real,,100014,1231948040157552642
real,,100014,1231738818560061440
real,,100014,1231269928981925888
real,,100014,1231259869669416961
real,,100014,1231087418121449472
real,,100014,1230906122606907393
real,,100014,1230896722043383808
real,,100014,1230893336069672961
real,,100014,1230855708377112577
real,,100014,1230718694545747980
real,,100014,1230635879305228298
real,,100014,1230606323982749703
real,,100014,1230577722214117376
real,,100014,1230554330123530240
real,,100014,1230532644481437696
real,,100015,1252839934248927233
real,,100015,1251089195663273984
real,,100015,1251069079483539456
real,,100015,1249800687501926401
real,,100015,1248827780059537408
real,,100015,1246879880781824000
real,,100015,1244338505641320449
real,,100015,1244030511657467906
real,,100015,1244020359927459840
real,,100015,1243957942837055488
real,,100015,1243626513989337092
real,,100015,1243076832410447872
real,,100015,1242680376121798656
real,,100015,1242345403263188998
real,,100015,1242063054335967232
real,,100015,1241390937374408704
real,,100015,1240658896953450496
real,,100015,1240189860847038469
real,,100015,1239494250867425280
real,,100015,1239491049791393792
real,,100015,1239323255300861954
real,,100015,1239237757966442498
real,,100015,1239223378529173508
real,,100015,1239177638767362049
real,,100015,1239176840658509826
real,,100015,1239138085239017472
real,,100015,1239084462564139009
real,,100015,1238879927237304320
real,,100015,1238814269225009153
real,,100015,1238506036887248896
real,,100015,1238490349355573250
real,,100015,1238248063535382529
real,,100015,1237883159473049600
real,,100015,1237664418558816256
real,,100015,1237309596278173697
real,,100015,1237284192997777408
real,,100015,1236038436022349824
real,,100015,1235970785002561537
real,,100015,1235493800426037248
real,,100015,1235370945256148992
real,,100015,1235367361475117057
real,,100015,1235108598599966720
real,,100015,1234948142803582982
real,,100015,1234884616479051777
real,,100015,1234719267934875648
real,,100015,1234328552729792512
real,,100015,1233561260060336129
real,,100016,1252411108482117633
real,,100016,1250492351069511681
real,,100016,1250299138161307648
real,,100016,1248827788121059331
real,,100016,1248310813934280704
real,,100016,1246880012554264577
real,,100016,1245779960318447627
real,,100016,1244022864182775810
real,,100016,1244020609178198016
real,,100016,1244004581010550785
real,,100016,1243514869921517574
real,,100016,1243021574804029440
real,,100016,1242996695450836992
real,,100016,1242971213401673728
real,,100016,1242707790348443648
real,,100016,1242153442208026632
real,,100016,1241990452569444353
real,,100016,1241005341493477378
real,,100016,1240398845491765248
real,,100016,1240361653876686848
real,,100016,1240189864265396225
real,,100016,1239494065978302465
real,,100016,1239491054170247168
real,,100016,1239324381215707139
real,,100016,1239227395250491394
real,,100016,1239138173529100289
real,,100016,1239084641132429313
real,,100016,1239023969329692672
real,,100016,1238880373406339072
real,,100016,1238805097456586752
real,,100016,1238768254052696064
real,,100016,1238387615037943809
real,,100016,1238381355538374656
real,,100016,1238301957091180547
real,,100016,1238293201108094976
real,,100016,1238178077932470273
real,,100016,1237664418558816256
real,,100016,1236759728669278211
real,,100016,1236084136164634624
real,,100016,1235494073970147328
real,,100016,1235110548632567808
real,,100016,1234884618588803072
real,,100016,1234763642509369344
real,,100016,1233562843946967040
real,,100016,1233023914495954946
real,,100016,1232116080501374982
real,,100017,1251951398880673792
real,,100017,1247458739663372288
real,,100017,1247208279639539714
real,,100017,1246880299117457408
real,,100017,1245734874025037824
real,,100017,1243377788985344000
real,,100017,1243070179162103809
real,,100017,1241390717760659457
real,,100017,1240189867037872133
real,,100017,1239509612841271298
real,,100017,1239493656949723137
real,,100017,1239325309134086145
real,,100017,1239175923120787456
real,,100017,1239085056716689408
real,,100017,1238881015986376704
real,,100017,1238676302816739330
real,,100017,1234884620845367297
real,,100017,1233565837073608704
real,,100018,1252256741095624712
real,,100018,1250055541600268289
real,,100018,1249735288022118401
real,,100018,1249209381813714944
real,,100018,1246880432580251650
real,,100018,1246095802856022018
real,,100018,1246095023243956226
real,,100018,1245897216834719744
real,,100018,1244104133340041216
real,,100018,1243448361484763137
real,,100018,1243191807384535040
real,,100018,1243176027138011136
real,,100018,1242416049385017345
real,,100018,1242325075698876417
real,,100018,1241908117706887169
real,,100018,1241846966042144770
real,,100018,1241065448780771329
real,,100018,1240958179451850752
real,,100018,1240943467561246723
real,,100018,1240908751063965696
real,,100018,1239176236082978816
real,,100018,1239176055849508864
real,,100018,1238882064746807299
real,,100018,1237629807455682560
real,,100018,1236898702192775168
real,,100018,1236892053738487808
real,,100018,1235494521753997312
real,,100018,1235459848029892608
real,,100018,1235020186975113217
real,,100018,1234884623026413568
real,,100018,1233504155366567937
real,,100018,1232508396814979074
real,,100019,1247796003115134976
real,,100019,1247297664984715273
real,,100019,1245897463178752000
real,,100019,1245735525765361671
real,,100019,1243811545618034688
real,,100019,1242261969715027968
real,,100019,1242137200784896004
real,,100019,1242048604770054144
real,,100019,1241392172903038979
real,,100019,1239862311889879041
real,,100019,1239858923135479809
real,,100019,1239176335290843136
real,,100019,1238887119466237954
real,,100019,1237961570724057089
real,,100019,1237770514954956801
real,,100019,1236898702192775168
real,,100019,1235863503996473345
real,,100019,1235238338711478273
real,,100019,1235122001850724352
real,,100019,1234884625735897088
real,,100019,1234335781222699009
real,,100019,1233387857361793024
real,,100020,1256013639674294273
real,,100020,1254403923596636160
real,,100020,1246917232631955464
real,,100020,1246880577426354177
real,,100020,1246860613378179072
real,,100020,1245969282392920069
real,,100020,1245897944424787968
real,,100020,1244268818706423811
real,,100020,1243831481455251458
real,,100020,1243648776348327938
real,,100020,1243334428199452674
real,,100020,1243221584715878400
real,,100020,1242660192010948609
real,,100020,1242325075698876417
real,,100020,1242200972262354948
real,,100020,1242161191960678401
real,,100020,1241609479591882752
real,,100020,1240979372787380224
real,,100020,1240189869969661953
real,,100020,1240179356284129280
real,,100020,1239907819706413056
real,,100020,1239879576886620160
real,,100020,1239868824930914304
real,,100020,1239176431034195968
real,,100020,1239035486217416704
real,,100020,1238794619963543552
real,,100020,1238382590169505792
real,,100020,1237088878378573824
real,,100020,1237026994216452099
real,,100020,1236692105612967938
real,,100020,1236670028147314690
real,,100020,1235238358420516864
real,,100020,1235122005004804098
real,,100020,1234884628059578368
real,,100020,1233387857361793024
real,,100020,1232566372829421568
real,,100021,1251063321039646720
real,,100021,1246880768053243904
real,,100021,1245969280832663555
real,,100021,1245898312558862336
real,,100021,1245889971900125185
real,,100021,1243945353319272449
real,,100021,1243932225743118336
real,,100021,1243922149842325504
real,,100021,1242986386690637826
real,,100021,1242211609059221506
real,,100021,1241901598055567362
real,,100021,1240494916939264000
real,,100021,1240374887354470400
real,,100021,1240189873450930176
real,,100021,1239865797121576962
real,,100021,1239865234367660034
real,,100021,1239798832189157376
real,,100021,1239492998859296768
real,,100021,1239176660714278912
real,,100021,1238430708424527872
real,,100021,1238124338752208896
real,,100021,1237770519367335943
real,,100021,1236893096601882624
real,,100021,1236141106993061889
real,,100021,1234884630521638914
real,,100021,1233863923172024322
real,,100021,1233628354504380416
real,,100022,1253020083758206978
real,,100022,1252970945008066560
real,,100022,1251732661896278024
real,,100022,1249248966975393792
real,,100022,1249161569721860101
real,,100022,1246880921610907648
real,,100022,1245968951592583168
real,,100022,1245903443648106496
real,,100022,1245707434112532480
real,,100022,1244975427220729856
real,,100022,1243945727367294978
real,,100022,1243554758952210438
real,,100022,1242662710216732672
real,,100022,1242211008829181959
real,,100022,1240122418070519808
real,,100022,1239879471907430401
real,,100022,1239176745082740736
real,,100022,1238000722538418177
real,,100022,1236893432355880960
real,,100022,1235239041441943554
real,,100022,1235123649159598084
real,,100022,1234884632627122176
real,,100023,1252242038545723395
real,,100023,1249582416827727872
real,,100023,1246881105350778880
real,,100023,1245936373330104322
real,,100023,1245714186614665216
real,,100023,1245703230694273035
real,,100023,1244243285352341510
real,,100023,1244014542025371650
real,,100023,1241420056615100416
